fid,class1,class2,subclass2,class3,croptyp2,partition
29454,**,D,5,**,D5,26
29455,**,D,5,**,D5,46
29456,**,D,5,**,D5,89
29457,**,D,5,**,D5,98
29458,**,D,5,**,D5,63
29459,**,D,5,**,D5,72
29460,**,D,5,**,D5,98
29461,**,D,5,**,D5,58
29462,**,D,5,**,D5,30
29463,**,D,5,**,D5,30
29464,**,D,5,**,D5,3
29465,**,D,5,**,D5,13
29466,**,D,5,**,D5,23
29467,**,D,5,**,D5,10
29468,**,D,5,**,D5,70
29469,**,D,5,**,D5,14
29470,**,D,5,**,D5,64
29471,**,D,5,**,D5,73
29472,**,D,5,**,D5,10
29473,**,D,5,**,D5,6
29474,**,D,5,**,D5,30
29475,**,D,5,**,D5,23
29476,**,D,5,**,D5,21
29477,**,D,5,**,D5,14
29478,**,D,5,**,D5,22
29479,**,D,5,**,D5,88
29480,**,D,5,**,D5,99
29481,**,D,5,**,D5,47
29482,**,D,5,**,D5,22
29483,**,D,5,**,D5,63
29484,**,D,5,**,D5,45
29485,**,D,5,**,D5,62
29486,**,D,5,**,D5,23
29487,**,D,5,**,D5,91
29488,**,D,5,**,D5,29
29489,**,D,5,**,D5,63
29490,**,D,5,**,D5,24
29491,**,D,5,**,D5,45
29492,**,D,5,**,D5,11
29493,**,D,5,**,D5,45
29494,**,D,5,**,D5,73
29495,**,D,5,**,D5,22
29496,**,D,5,**,D5,68
29497,**,D,5,**,D5,36
29498,**,D,5,**,D5,57
29499,**,D,5,**,D5,19
29500,**,D,5,**,D5,23
29501,**,D,5,**,D5,65
29502,**,D,5,**,D5,19
29503,**,D,5,**,D5,64
29504,**,D,5,**,D5,7
29505,**,D,5,**,D5,15
29506,**,D,5,**,D5,44
29507,**,D,5,**,D5,44
29508,**,D,5,**,D5,28
29509,**,D,5,**,D5,68
29510,**,D,5,**,D5,62
29511,**,D,5,**,D5,26
29512,**,D,5,**,D5,89
29513,**,D,5,**,D5,65
29514,**,D,5,**,D5,74
29515,**,D,5,**,D5,66
29516,**,D,5,**,D5,56
29517,**,D,5,**,D5,26
29518,**,D,5,**,D5,63
29519,**,D,5,**,D5,8
29520,**,D,5,**,D5,98
29521,**,D,5,**,D5,69
29522,**,D,5,**,D5,21
29523,**,D,5,**,D5,24
29524,**,D,5,**,D5,69
29525,**,D,5,**,D5,91
29526,**,D,5,**,D5,59
29527,**,D,5,**,D5,82
29528,**,D,5,**,D5,34
29529,**,D,5,**,D5,68
29530,**,D,5,**,D5,84
29531,**,D,5,**,D5,59
29532,**,D,5,**,D5,49
29533,**,D,5,**,D5,58
29534,**,D,5,**,D5,65
29535,**,D,5,**,D5,36
29536,**,D,5,**,D5,92
29537,**,D,5,**,D5,59
29538,**,D,5,**,D5,10
29539,**,D,5,**,D5,48
29540,**,D,5,**,D5,2
29541,**,D,5,**,D5,39
29542,**,D,5,**,D5,41
29543,**,D,5,**,D5,5
29544,**,D,5,**,D5,46
29545,**,D,5,**,D5,30
29546,**,D,5,**,D5,3
29547,**,D,5,**,D5,61
29548,**,D,5,**,D5,26
29549,**,D,5,**,D5,33
29550,**,D,5,**,D5,32
29551,**,D,5,**,D5,60
29552,**,D,5,**,D5,78
29553,**,D,5,**,D5,3
29554,**,D,5,**,D5,70
29555,**,D,5,**,D5,32
29556,**,D,5,**,D5,74
29557,**,D,5,**,D5,90
29558,**,D,5,**,D5,5
29559,**,D,5,**,D5,85
29560,**,D,5,**,D5,21
29561,**,D,5,**,D5,60
29562,**,D,5,**,D5,19
29563,**,D,5,**,D5,44
29564,**,D,5,**,D5,59
29565,**,D,5,**,D5,56
29566,**,D,5,**,D5,100
29567,**,D,5,**,D5,66
29568,**,D,5,**,D5,11
29569,**,D,5,**,D5,58
29570,**,D,5,**,D5,6
29571,**,D,5,**,D5,54
29572,**,D,5,**,D5,91
29573,**,D,5,**,D5,48
29574,**,D,5,**,D5,81
29575,**,D,5,**,D5,39
29576,**,D,5,**,D5,16
29577,**,D,5,**,D5,51
29578,**,D,5,**,D5,98
29579,**,D,5,**,D5,70
29580,**,D,5,**,D5,19
29581,**,D,5,**,D5,47
29582,**,D,5,**,D5,18
29583,**,D,5,**,D5,90
29584,**,D,5,**,D5,7
29585,**,D,5,**,D5,39
29586,**,D,5,**,D5,32
29587,**,D,5,**,D5,35
29588,**,D,5,**,D5,40
29589,**,D,5,**,D5,62
29590,**,D,5,**,D5,3
29591,**,D,5,**,D5,99
29592,**,D,5,**,D5,16
29593,**,D,5,**,D5,15
29594,**,D,5,**,D5,9
29595,**,D,5,**,D5,77
29596,**,D,5,**,D5,35
29597,**,D,5,**,D5,9
29598,**,D,5,**,D5,94
29599,**,D,5,**,D5,69
29600,**,D,5,**,D5,13
29601,**,D,5,**,D5,79
29602,**,D,5,**,D5,10
29603,**,D,5,**,D5,23
29604,**,D,5,**,D5,71
29605,**,D,5,**,D5,92
29606,**,D,5,**,D5,1
29607,**,D,5,**,D5,94
29608,**,D,5,**,D5,25
29609,**,D,5,**,D5,24
29610,**,D,5,**,D5,52
29611,**,D,5,**,D5,100
29612,**,D,5,**,D5,50
29613,**,D,5,**,D5,94
29614,**,D,5,**,D5,12
29615,**,D,5,**,D5,79
29616,**,D,5,**,D5,55
29617,**,D,5,**,D5,26
29618,**,D,5,**,D5,48
29619,**,D,5,**,D5,78
29620,**,D,5,**,D5,6
29621,**,D,5,**,D5,6
29622,**,D,5,**,D5,87
29623,**,D,5,**,D5,72
29624,**,D,5,**,D5,44
29625,**,D,5,**,D5,37
29626,**,D,5,**,D5,36
29627,**,D,5,**,D5,7
29628,**,D,5,**,D5,36
29629,**,D,5,**,D5,23
29630,**,D,5,**,D5,97
29631,**,D,5,**,D5,34
29632,**,D,5,**,D5,37
29633,**,D,5,**,D5,42
29634,**,D,5,**,D5,88
29635,**,D,5,**,D5,82
29636,**,D,5,**,D5,50
29637,**,D,5,**,D5,75
29638,**,D,5,**,D5,48
29639,**,D,5,**,D5,85
29640,**,D,5,**,D5,69
29641,**,D,5,**,D5,9
29642,**,D,5,**,D5,37
29643,**,D,5,**,D5,40
29644,**,D,5,**,D5,49
29645,**,D,5,**,D5,1
29646,**,D,5,**,D5,15
29647,**,D,5,**,D5,30
29648,**,D,5,**,D5,90
29649,**,D,5,**,D5,39
29650,**,D,5,**,D5,47
29651,**,D,5,**,D5,54
29652,**,D,5,**,D5,98
29653,**,D,5,**,D5,29
29654,**,D,5,**,D5,8
29655,**,D,5,**,D5,97
29656,**,D,5,**,D5,5
29657,**,D,5,**,D5,90
29658,**,D,5,**,D5,17
29659,**,D,5,**,D5,71
29660,**,D,5,**,D5,30
29661,**,D,5,**,D5,25
29662,**,D,5,**,D5,36
29663,**,D,5,**,D5,43
29664,**,D,5,**,D5,14
29665,**,D,5,**,D5,7
29666,**,D,5,**,D5,65
29667,**,D,5,**,D5,94
29668,**,D,5,**,D5,96
29669,**,D,5,**,D5,32
29670,**,D,5,**,D5,60
29671,**,D,5,**,D5,96
29672,**,D,5,**,D5,68
29673,**,D,5,**,D5,48
29674,**,D,5,**,D5,50
29675,**,D,5,**,D5,2
29676,**,D,5,**,D5,75
29677,**,D,5,**,D5,39
29678,**,D,5,**,D5,12
29679,**,D,5,**,D5,3
29680,**,D,5,**,D5,75
29681,**,D,5,**,D5,90
29682,**,D,5,**,D5,23
29683,**,D,5,**,D5,93
29684,**,D,5,**,D5,33
29685,**,D,5,**,D5,79
29686,**,D,5,**,D5,49
29687,**,D,5,**,D5,91
29688,**,D,5,**,D5,37
29689,**,D,5,**,D5,100
29690,**,D,5,**,D5,73
29691,**,D,5,**,D5,83
29692,**,D,5,**,D5,47
29693,**,D,5,**,D5,43
29694,**,D,5,**,D5,38
29695,**,D,5,**,D5,29
29696,**,D,5,**,D5,3
29697,**,D,5,**,D5,85
29698,**,D,5,**,D5,99
29699,**,D,5,**,D5,89
29700,**,D,5,**,D5,92
29701,**,D,5,**,D5,89
29702,**,D,5,**,D5,92
29703,**,D,5,**,D5,42
29704,**,D,5,**,D5,81
29705,**,D,5,**,D5,46
29706,**,D,5,**,D5,3
29707,**,D,5,**,D5,54
29708,**,D,5,**,D5,60
29709,**,D,5,**,D5,25
29710,**,D,5,**,D5,85
29711,**,D,5,**,D5,99
29712,**,D,5,**,D5,55
29713,**,D,5,**,D5,52
29714,**,D,5,**,D5,94
29715,**,D,5,**,D5,21
29716,**,D,5,**,D5,97
29717,**,D,5,**,D5,55
29718,**,D,5,**,D5,97
29719,**,D,5,**,D5,98
29720,**,D,5,**,D5,69
29721,**,D,5,**,D5,98
29722,**,D,5,**,D5,78
29723,**,D,5,**,D5,5
29724,**,D,5,**,D5,99
29725,**,D,5,**,D5,23
29726,**,D,5,**,D5,7
29727,**,D,5,**,D5,81
29728,**,D,5,**,D5,60
29729,**,D,5,**,D5,33
29730,**,D,5,**,D5,77
29731,**,D,5,**,D5,2
29732,**,D,5,**,D5,26
29733,**,D,5,**,D5,67
29734,**,D,5,**,D5,69
29735,**,D,5,**,D5,18
29736,**,D,5,**,D5,2
29737,**,D,5,**,D5,88
29738,**,D,5,**,D5,78
29739,**,D,5,**,D5,63
29740,**,D,5,**,D5,64
29741,**,D,5,**,D5,58
29742,**,D,5,**,D5,92
29743,**,D,5,**,D5,72
29744,**,D,5,**,D5,98
29745,**,D,5,**,D5,13
29746,**,D,5,**,D5,43
29747,**,D,5,**,D5,8
29748,**,D,5,**,D5,46
29749,**,D,5,**,D5,94
29750,**,D,5,**,D5,95
29751,**,D,5,**,D5,76
29752,**,D,5,**,D5,73
29753,**,D,5,**,D5,70
29754,**,D,5,**,D5,29
29755,**,D,5,**,D5,12
29756,**,D,5,**,D5,56
29757,**,D,5,**,D5,99
29758,**,D,5,**,D5,50
29759,**,D,5,**,D5,37
29760,**,D,5,**,D5,83
29761,**,D,5,**,D5,26
29762,**,D,5,**,D5,36
29763,**,D,5,**,D5,44
29764,**,D,5,**,D5,85
29765,**,D,5,**,D5,50
29766,**,D,5,**,D5,51
29767,**,D,5,**,D5,95
29768,**,D,5,**,D5,99
29769,**,D,5,**,D5,7
29770,**,D,5,**,D5,20
29771,**,D,5,**,D5,52
29772,**,D,5,**,D5,67
29773,**,D,5,**,D5,32
29774,**,D,5,**,D5,43
29775,**,D,5,**,D5,93
29776,**,D,5,**,D5,34
29777,**,D,5,**,D5,26
29778,**,D,5,**,D5,41
29779,**,D,5,**,D5,58
29780,**,D,5,**,D5,77
29781,**,D,5,**,D5,40
29782,**,D,5,**,D5,55
29783,**,D,5,**,D5,39
29784,**,D,5,**,D5,83
29785,**,D,5,**,D5,13
29786,**,D,5,**,D5,65
29787,**,D,5,**,D5,10
29788,**,D,5,**,D5,16
29789,**,D,5,**,D5,99
29790,**,D,5,**,D5,22
29791,**,D,5,**,D5,94
29792,**,D,5,**,D5,16
29793,**,D,5,**,D5,19
29794,**,D,5,**,D5,94
29795,**,D,5,**,D5,71
29796,**,D,5,**,D5,83
29797,**,D,5,**,D5,46
29798,**,D,5,**,D5,68
29799,**,D,5,**,D5,93
29800,**,D,5,**,D5,68
29801,**,D,5,**,D5,28
29802,**,D,5,**,D5,85
29803,**,D,5,**,D5,94
29804,**,D,5,**,D5,72
29805,**,D,5,**,D5,47
29806,**,D,5,**,D5,27
29807,**,D,5,**,D5,83
29808,**,D,5,**,D5,43
29809,**,D,5,**,D5,30
29810,**,D,5,**,D5,50
29811,**,D,5,**,D5,83
29812,**,D,5,**,D5,86
29813,**,D,5,**,D5,32
29814,**,D,5,**,D5,43
29815,**,D,5,**,D5,68
29816,**,D,5,**,D5,4
29817,**,D,5,**,D5,8
29818,**,D,5,**,D5,71
29819,**,D,5,**,D5,75
29820,**,D,5,**,D5,6
29821,**,D,5,**,D5,58
29822,**,D,5,**,D5,16
29823,**,D,5,**,D5,56
29824,**,D,5,**,D5,8
29825,**,D,5,**,D5,1
29826,**,D,5,**,D5,22
29827,**,D,5,**,D5,91
29828,**,D,5,**,D5,54
29829,**,D,5,**,D5,85
29830,**,D,5,**,D5,74
29831,**,D,5,**,D5,72
29832,**,D,5,**,D5,30
29833,**,D,5,**,D5,9
29834,**,D,5,**,D5,2
29835,**,D,5,**,D5,91
29836,**,D,5,**,D5,80
29837,**,D,5,**,D5,4
29838,**,D,5,**,D5,81
29839,**,D,5,**,D5,55
29840,**,D,5,**,D5,22
29841,**,D,5,**,D5,64
29842,**,D,5,**,D5,26
29843,**,D,5,**,D5,40
29844,**,D,5,**,D5,75
29845,**,D,5,**,D5,43
29846,**,D,5,**,D5,84
29847,**,D,5,**,D5,84
29848,**,D,5,**,D5,3
29849,**,D,5,**,D5,98
29850,**,D,5,**,D5,92
29851,**,D,5,**,D5,94
29852,**,D,5,**,D5,22
29853,**,D,5,**,D5,53
29854,**,D,5,**,D5,95
29855,**,D,5,**,D5,13
29856,**,D,5,**,D5,77
29857,**,D,5,**,D5,12
29858,**,D,5,**,D5,76
29859,**,D,5,**,D5,82
29860,**,D,5,**,D5,84
29861,**,D,5,**,D5,62
29862,**,D,5,**,D5,34
29863,**,D,5,**,D5,90
29864,**,D,5,**,D5,39
29865,**,D,5,**,D5,78
29866,**,D,5,**,D5,86
29867,**,D,5,**,D5,52
29868,**,D,5,**,D5,55
29869,**,D,5,**,D5,84
29870,**,D,5,**,D5,13
29871,**,D,5,**,D5,76
29872,**,D,5,**,D5,76
29873,**,D,5,**,D5,96
29874,**,D,5,**,D5,53
29875,**,D,5,**,D5,26
29876,**,D,5,**,D5,68
29877,**,D,5,**,D5,45
29878,**,D,5,**,D5,88
29879,**,D,5,**,D5,78
29880,**,D,5,**,D5,22
29881,**,D,5,**,D5,79
29882,**,D,5,**,D5,93
29883,**,D,5,**,D5,1
29884,**,D,5,**,D5,5
29885,**,D,5,**,D5,64
29886,**,D,5,**,D5,93
29887,**,D,5,**,D5,34
29888,**,D,5,**,D5,25
29889,**,D,5,**,D5,78
29890,**,D,5,**,D5,27
29891,**,D,5,**,D5,93
29892,**,D,5,**,D5,59
29893,**,D,5,**,D5,37
29894,**,D,5,**,D5,82
29895,**,D,5,**,D5,95
29896,**,D,5,**,D5,17
29897,**,D,5,**,D5,5
29898,**,D,5,**,D5,33
29899,**,D,5,**,D5,67
29900,**,D,5,**,D5,8
29901,**,D,5,**,D5,76
29902,**,D,5,**,D5,79
29903,**,D,5,**,D5,92
29904,**,D,5,**,D5,3
29905,**,D,5,**,D5,89
29906,**,D,5,**,D5,64
29907,**,D,5,**,D5,43
29908,**,D,5,**,D5,63
29909,**,D,5,**,D5,94
29910,**,D,5,**,D5,42
29911,**,D,5,**,D5,45
29912,**,D,5,**,D5,96
29913,**,D,5,**,D5,46
29914,**,D,5,**,D5,92
29915,**,D,5,**,D5,11
29916,**,D,5,**,D5,9
29917,**,D,5,**,D5,81
29918,**,D,5,**,D5,79
29919,**,D,5,**,D5,71
29920,**,D,5,**,D5,44
29921,**,D,5,**,D5,80
29922,**,D,5,**,D5,80
29923,**,D,5,**,D5,31
29924,**,D,5,**,D5,2
29925,**,D,5,**,D5,17
29926,**,D,5,**,D5,28
29927,**,D,5,**,D5,19
29928,**,D,5,**,D5,47
29929,**,D,5,**,D5,93
29930,**,D,5,**,D5,55
29931,**,D,5,**,D5,97
29932,**,D,5,**,D5,94
29933,**,D,5,**,D5,86
29934,**,D,5,**,D5,95
29935,**,D,5,**,D5,54
29936,**,D,5,**,D5,89
29937,**,D,5,**,D5,99
29938,**,D,5,**,D5,85
29939,**,D,5,**,D5,91
29940,**,D,5,**,D5,36
29941,**,D,5,**,D5,27
29942,**,D,5,**,D5,54
29943,**,D,5,**,D5,10
29944,**,D,5,**,D5,86
29945,**,D,5,**,D5,75
29946,**,D,5,**,D5,49
29947,**,D,5,**,D5,50
29948,**,D,5,**,D5,98
29949,**,D,5,**,D5,16
29950,**,D,5,**,D5,84
29951,**,D,5,**,D5,13
29952,**,D,5,**,D5,80
29953,**,D,5,**,D5,84
29954,**,D,5,**,D5,86
29955,**,D,5,**,D5,70
29956,**,D,5,**,D5,21
29957,**,D,5,**,D5,27
29958,**,D,5,**,D5,13
29959,**,D,5,**,D5,12
29960,**,D,5,**,D5,45
29961,**,D,5,**,D5,43
29962,**,D,5,**,D5,100
29963,**,D,5,**,D5,6
29964,**,D,5,**,D5,98
29965,**,D,5,**,D5,49
29966,**,D,5,**,D5,80
29967,**,D,5,**,D5,51
29968,**,D,5,**,D5,30
29969,**,D,5,**,D5,90
29970,**,D,5,**,D5,85
29971,**,D,5,**,D5,90
29972,**,D,5,**,D5,100
29973,**,D,5,**,D5,12
29974,**,D,5,**,D5,98
29975,**,D,5,**,D5,23
29976,**,D,5,**,D5,96
29977,**,D,5,**,D5,25
29978,**,D,5,**,D5,83
29979,**,D,5,**,D5,9
29980,**,D,5,**,D5,18
29981,**,D,5,**,D5,55
29982,**,D,5,**,D5,98
29983,**,D,5,**,D5,1
29984,**,D,5,**,D5,56
29985,**,D,5,**,D5,21
29986,**,D,5,**,D5,23
29987,**,D,5,**,D5,51
29988,**,D,5,**,D5,39
29989,**,D,5,**,D5,92
29990,**,D,5,**,D5,96
29991,**,D,5,**,D5,57
29992,**,D,5,**,D5,96
29993,**,D,5,**,D5,9
29994,**,D,5,**,D5,49
29995,**,D,5,**,D5,66
29996,**,D,5,**,D5,4
29997,**,D,5,**,D5,21
29998,**,D,5,**,D5,46
29999,**,D,5,**,D5,96
30000,**,D,5,**,D5,88
30001,**,D,5,**,D5,59
30002,**,D,5,**,D5,33
30003,**,D,5,**,D5,42
30004,**,D,5,**,D5,44
30005,**,D,5,**,D5,42
30006,**,D,5,**,D5,34
30007,**,D,5,**,D5,29
30008,**,D,5,**,D5,45
30009,**,D,5,**,D5,52
30010,**,D,5,**,D5,41
30011,**,D,5,**,D5,36
30012,**,D,5,**,D5,31
30013,**,D,5,**,D5,92
30014,**,D,5,**,D5,39
30015,**,D,5,**,D5,36
30016,**,D,5,**,D5,66
30017,**,D,5,**,D5,71
30018,**,D,5,**,D5,81
30019,**,D,5,**,D5,83
30020,**,D,5,**,D5,75
30021,**,D,5,**,D5,30
30022,**,D,5,**,D5,13
30023,**,D,5,**,D5,75
30024,**,D,5,**,D5,16
30025,**,D,5,**,D5,65
30026,**,D,5,**,D5,29
30027,**,D,5,**,D5,80
30028,**,D,5,**,D5,35
30029,**,D,5,**,D5,87
30030,**,D,5,**,D5,7
30031,**,D,5,**,D5,83
30032,**,D,5,**,D5,87
30033,**,D,5,**,D5,61
30034,**,D,5,**,D5,88
30035,**,D,5,**,D5,97
30036,**,D,5,**,D5,48
30037,**,D,5,**,D5,11
30038,**,D,5,**,D5,29
30039,**,D,5,**,D5,73
30040,**,D,5,**,D5,76
30041,**,D,5,**,D5,100
30042,**,D,5,**,D5,28
30043,**,D,5,**,D5,82
30044,**,D,5,**,D5,55
30045,**,D,5,**,D5,73
30046,**,D,5,**,D5,47
30047,**,D,5,**,D5,58
30048,**,D,5,**,D5,45
30049,**,D,5,**,D5,69
30050,**,D,5,**,D5,35
30051,**,D,5,**,D5,27
30052,**,D,5,**,D5,51
30053,**,D,5,**,D5,47
30054,**,D,5,**,D5,24
30055,**,D,5,**,D5,25
30056,**,D,5,**,D5,9
30057,**,D,5,**,D5,38
30058,**,D,5,**,D5,28
30059,**,D,5,**,D5,31
30060,**,D,5,**,D5,98
30061,**,D,5,**,D5,26
30062,**,D,5,**,D5,28
30063,**,D,5,**,D5,18
30064,**,D,5,**,D5,70
30065,**,D,5,**,D5,80
30066,**,D,5,**,D5,89
30067,**,D,5,**,D5,80
30068,**,D,5,**,D5,22
30069,**,D,5,**,D5,60
30070,**,D,5,**,D5,59
30071,**,D,5,**,D5,67
30072,**,D,5,**,D5,50
30073,**,D,5,**,D5,77
30074,**,D,5,**,D5,66
30075,**,D,5,**,D5,12
30076,**,D,5,**,D5,9
30077,**,D,5,**,D5,75
30078,**,D,5,**,D5,29
30079,**,D,5,**,D5,21
30080,**,D,5,**,D5,20
30081,**,D,5,**,D5,48
30082,**,D,5,**,D5,89
30083,**,D,5,**,D5,2
30084,**,D,5,**,D5,47
30085,**,D,5,**,D5,66
30086,**,D,5,**,D5,19
30087,**,D,5,**,D5,86
30088,**,D,5,**,D5,95
30089,**,D,5,**,D5,93
30090,**,D,5,**,D5,81
30091,**,D,5,**,D5,33
30092,**,D,5,**,D5,48
30093,**,D,5,**,D5,35
30094,**,D,5,**,D5,67
30095,**,D,5,**,D5,36
30096,**,D,5,**,D5,25
30097,**,D,5,**,D5,80
30098,**,D,5,**,D5,5
30099,**,D,5,**,D5,49
30100,**,D,5,**,D5,79
30101,**,D,5,**,D5,41
30102,**,D,5,**,D5,79
30103,**,D,5,**,D5,80
30104,**,D,5,**,D5,49
30105,**,D,5,**,D5,44
30106,**,D,5,**,D5,4
30107,**,D,5,**,D5,84
30108,**,D,5,**,D5,83
30109,**,D,5,**,D5,67
30110,**,D,5,**,D5,91
30111,**,D,5,**,D5,88
30112,**,D,5,**,D5,58
30113,**,D,5,**,D5,33
30114,**,D,5,**,D5,76
30115,**,D,5,**,D5,89
30116,**,D,5,**,D5,45
30117,**,D,5,**,D5,28
30118,**,D,5,**,D5,41
30119,**,D,5,**,D5,83
30120,**,D,5,**,D5,41
30121,**,D,5,**,D5,45
30122,**,D,5,**,D5,93
30123,**,D,5,**,D5,51
30124,**,D,5,**,D5,32
30125,**,D,5,**,D5,87
30126,**,D,5,**,D5,22
30127,**,D,5,**,D5,64
30128,**,D,5,**,D5,97
30129,**,D,5,**,D5,27
30130,**,D,5,**,D5,32
30131,**,D,5,**,D5,93
30132,**,D,5,**,D5,14
30133,**,D,5,**,D5,57
30134,**,D,5,**,D5,35
30135,**,D,5,**,D5,98
30136,**,D,5,**,D5,64
30137,**,D,5,**,D5,93
30138,**,D,5,**,D5,31
30139,**,D,5,**,D5,94
30140,**,D,5,**,D5,49
30141,**,D,5,**,D5,66
30142,**,D,5,**,D5,93
30143,**,D,5,**,D5,92
30144,**,D,5,**,D5,93
30145,**,D,5,**,D5,6
30146,**,D,5,**,D5,73
30147,**,D,5,**,D5,94
30148,**,D,5,**,D5,89
30149,**,D,5,**,D5,14
30150,**,D,5,**,D5,19
30151,**,D,5,**,D5,70
30152,**,D,5,**,D5,11
30153,**,D,5,**,D5,53
30154,**,D,5,**,D5,15
30155,**,D,5,**,D5,26
30156,**,D,5,**,D5,13
30157,**,D,5,**,D5,54
30158,**,D,5,**,D5,13
30159,**,D,5,**,D5,47
30160,**,D,5,**,D5,40
30161,**,D,5,**,D5,47
30162,**,D,5,**,D5,31
30163,**,D,5,**,D5,76
30164,**,D,5,**,D5,16
30165,**,D,5,**,D5,16
30166,**,D,5,**,D5,21
30167,**,D,5,**,D5,13
30168,**,D,5,**,D5,3
30169,**,D,5,**,D5,93
30170,**,D,5,**,D5,95
30171,**,D,5,**,D5,53
30172,**,D,5,**,D5,49
30173,**,D,5,**,D5,81
30174,**,D,5,**,D5,89
30175,**,D,5,**,D5,36
30176,**,D,5,**,D5,34
30177,**,D,5,**,D5,64
30178,**,D,5,**,D5,81
30179,**,D,5,**,D5,82
30180,**,D,5,**,D5,10
30181,**,D,5,**,D5,70
30182,**,D,5,**,D5,5
30183,**,D,5,**,D5,50
30184,**,D,5,**,D5,32
30185,**,D,5,**,D5,70
30186,**,D,5,**,D5,74
30187,**,D,5,**,D5,27
30188,**,D,5,**,D5,20
30189,**,D,5,**,D5,97
30190,**,D,5,**,D5,35
30191,**,D,5,**,D5,14
30192,**,D,5,**,D5,15
30193,**,D,5,**,D5,90
30194,**,D,5,**,D5,8
30195,**,D,5,**,D5,37
30196,**,D,5,**,D5,22
30197,**,D,5,**,D5,13
30198,**,D,5,**,D5,98
30199,**,D,5,**,D5,13
30200,**,D,5,**,D5,94
30201,**,D,5,**,D5,91
30202,**,D,5,**,D5,42
30203,**,D,5,**,D5,94
30204,**,D,5,**,D5,90
30205,**,D,5,**,D5,57
30206,**,D,5,**,D5,45
30207,**,D,5,**,D5,13
30208,**,D,5,**,D5,65
30209,**,D,5,**,D5,93
30210,**,D,5,**,D5,91
30211,**,D,5,**,D5,32
30212,**,D,5,**,D5,45
30213,**,D,5,**,D5,18
30214,**,D,5,**,D5,38
30215,**,D,5,**,D5,58
30216,**,D,5,**,D5,89
30217,**,D,5,**,D5,86
30218,**,D,5,**,D5,8
30219,**,D,5,**,D5,75
30220,**,D,5,**,D5,46
30221,**,D,5,**,D5,29
30222,**,D,5,**,D5,48
30223,**,D,5,**,D5,29
30224,**,D,5,**,D5,73
30225,**,D,5,**,D5,5
30226,**,D,5,**,D5,32
30227,**,D,5,**,D5,13
30228,**,D,5,**,D5,9
30229,**,D,5,**,D5,6
30230,**,D,5,**,D5,97
30231,**,D,5,**,D5,19
30232,**,D,5,**,D5,92
30233,**,D,5,**,D5,4
30234,**,D,5,**,D5,77
30235,**,D,5,**,D5,72
30236,**,D,5,**,D5,91
30237,**,D,5,**,D5,28
30238,**,D,5,**,D5,58
30239,**,D,5,**,D5,43
30240,**,D,5,**,D5,79
30241,**,D,5,**,D5,92
30242,**,D,5,**,D5,43
30243,**,D,5,**,D5,62
30244,**,D,5,**,D5,32
30245,**,D,5,**,D5,36
30246,**,D,5,**,D5,28
30247,**,D,5,**,D5,96
30248,**,D,5,**,D5,6
30249,**,D,5,**,D5,100
30250,**,D,5,**,D5,18
30251,**,D,5,**,D5,10
30252,**,D,5,**,D5,58
30253,**,D,5,**,D5,57
30254,**,D,5,**,D5,39
30255,**,D,5,**,D5,69
30256,**,D,5,**,D5,79
30257,**,D,5,**,D5,31
30258,**,D,5,**,D5,72
30259,**,D,5,**,D5,23
30260,**,D,5,**,D5,65
30261,**,D,5,**,D5,30
30262,**,D,5,**,D5,94
30263,**,D,5,**,D5,42
30264,**,D,5,**,D5,13
30265,**,D,5,**,D5,1
30266,**,D,5,**,D5,84
30267,**,D,5,**,D5,63
30268,**,D,5,**,D5,93
30269,**,D,5,**,D5,77
30270,**,D,5,**,D5,81
30271,**,D,5,**,D5,71
30272,**,D,5,**,D5,40
30273,**,D,5,**,D5,30
30274,**,D,5,**,D5,46
30275,**,D,5,**,D5,3
30276,**,D,5,**,D5,30
30277,**,D,5,**,D5,54
30278,**,D,5,**,D5,95
30279,**,D,5,**,D5,76
30280,**,D,5,**,D5,46
30281,**,D,5,**,D5,15
30282,**,D,5,**,D5,14
30283,**,D,5,**,D5,28
30284,**,D,5,**,D5,26
30285,**,D,5,**,D5,24
30286,**,D,5,**,D5,9
30287,**,D,5,**,D5,29
30288,**,D,5,**,D5,54
30289,**,D,5,**,D5,60
30290,**,D,5,**,D5,25
30291,**,D,5,**,D5,63
30292,**,D,5,**,D5,51
30293,**,D,5,**,D5,69
30294,**,D,5,**,D5,24
30295,**,D,5,**,D5,6
30296,**,D,5,**,D5,6
30297,**,D,5,**,D5,95
30298,**,D,5,**,D5,42
30299,**,D,5,**,D5,61
30300,**,D,5,**,D5,11
30301,**,D,5,**,D5,71
30302,**,D,5,**,D5,63
30303,**,D,5,**,D5,41
30304,**,D,5,**,D5,18
30305,**,D,5,**,D5,100
30306,**,D,5,**,D5,44
30307,**,D,5,**,D5,80
30308,**,D,5,**,D5,30
30309,**,D,5,**,D5,82
30310,**,D,5,**,D5,25
30311,**,D,5,**,D5,72
30312,**,D,5,**,D5,87
30313,**,D,5,**,D5,18
30314,**,D,5,**,D5,25
30315,**,D,5,**,D5,96
30316,**,D,5,**,D5,39
30317,**,D,5,**,D5,81
30318,**,D,5,**,D5,82
30319,**,D,5,**,D5,52
30320,**,D,5,**,D5,2
30321,**,D,5,**,D5,62
30322,**,D,5,**,D5,49
30323,**,D,5,**,D5,4
30324,**,D,5,**,D5,48
30325,**,D,5,**,D5,6
30326,**,D,5,**,D5,3
